ProteinID,ChrID,Product,Start_Position,End_Position,Strand,Domain_Name,Domain_ID,E_Value,C_EValue,I_EValue,HMM_Coord_From,HMM_Coord_To,Ali_Coord_From,Ali_Coord_To,Env_Coord_From,Env_Coord_To,Accuracy
WP_004918470.1,NC_020125.1,replicative DNA helicase,1019409,1020980,+,DnaB,PF00772.24,4e-29,1.4e-32,1.4e-28,2,103,27,128,26,128,0.98
WP_004918470.1,NC_020125.1,replicative DNA helicase,1019409,1020980,+,DnaB,PF00772.24,4e-29,0.64,6.3e+03,39,75,160,196,148,202,0.70
WP_004918470.1,NC_020125.1,replicative DNA helicase,1019409,1020980,+,DnaB,PF00772.24,4e-29,1.3,1.3e+04,34,57,283,306,276,309,0.56
WP_004918471.1,NC_020125.1,ribonuclease HI,1020981,1021460,+,RNase_H,PF00075.27,4.5e-40,2.7e-44,5.3e-40,5,142,4,138,1,139,0.89
WP_004918475.1,NC_020125.1,SIMPL domain-containing protein,1021479,1022171,-,SIMPL,PF04402.17,5.2e-17,3e-21,6e-17,2,197,29,227,28,227,0.74
WP_004918748.1,NC_020125.1,tyrosine--tRNA ligase,1029133,1030425,+,tRNA-synt_1b,PF00579.28,7.5e-83,4.7e-87,9.2e-83,3,292,27,328,25,329,0.97
WP_004918747.1,NC_020125.1,phospholipase,1030433,1031074,+,Abhydrolase_2,PF02230.19,4e-21,2.6e-25,5.2e-21,11,213,15,210,7,212,0.84
WP_004918743.1,NC_020125.1,5-(carboxyamino)imidazole ribonucleotide mutase,1031854,1032354,-,AIRC,PF00731.23,1.1e-65,6.5e-70,1.3e-65,2,147,2,148,1,149,0.97
WP_004918740.1,NC_020125.1,5-(carboxyamino)imidazole ribonucleotide synthase,1032383,1033492,-,ATP-grasp,PF02222.25,1.1e-37,0.34,3.3e+03,87,135,45,81,33,88,0.52
WP_004918740.1,NC_020125.1,5-(carboxyamino)imidazole ribonucleotide synthase,1032383,1033492,-,ATP-grasp,PF02222.25,1.1e-37,3.1e-41,3e-37,2,170,107,268,106,269,0.95
WP_004918740.1,NC_020125.1,5-(carboxyamino)imidazole ribonucleotide synthase,1032383,1033492,-,PurK_C,PF17769.4,3.3e-19,6.4e-23,6.3e-19,2,55,296,355,295,356,0.95
WP_004918739.1,NC_020125.1,VOC family protein,1033527,1033904,-,Glyoxalase,PF00903.28,3.2e-17,1.8e-21,3.6e-17,1,128,2,122,2,122,0.97
WP_004918735.1,NC_020125.1,long-chain fatty acid--CoA ligase,1035014,1036771,-,AMP-binding,PF00501.31,6e-96,3.9e-100,7.7e-96,4,423,10,455,7,456,0.81
WP_004918733.1,NC_020125.1,M48 family metallopeptidase,1037053,1037865,+,Peptidase_M48,PF01435.21,3.8e-27,3e-31,5.8e-27,16,184,85,253,69,255,0.82
WP_004918728.1,NC_020125.1,outer membrane beta-barrel protein,1038258,1038881,-,OMP_b-brl_2,PF13568.9,2.4e-13,1.7e-17,3.3e-13,12,175,20,171,12,173,0.88
WP_004918725.1,NC_020125.1,multidrug efflux ABC transporter ATP-binding subunit RanA,1038896,1039672,-,ABC_tran,PF00005.30,3.1e-30,2.7e-34,5.2e-30,1,136,17,165,17,166,0.95
WP_004918723.1,NC_020125.1,multidrug efflux ABC transporter permease subunit RanB,1039672,1040433,-,MlaE,PF02405.19,7.4e-62,4.3e-66,8.5e-62,2,212,37,250,36,250,0.97
WP_013446860.1,NC_020125.1,exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase,1040472,1041803,-,Bac_transf,PF02397.19,6.6e-57,5.1e-61,1e-56,1,183,257,436,257,437,0.90
WP_014411252.1,NC_020125.1,7-carboxy-7-deazaguanine synthase QueE,1041811,1042443,-,Fer4_14,PF13394.9,6e-16,6.7e-20,1.3e-15,1,96,37,120,37,132,0.85
WP_004918715.1,NC_020125.1,30S ribosomal protein S16,1043131,1043664,-,Ribosomal_S16,PF00886.22,5.2e-24,5.7e-28,1.1e-23,1,62,9,67,9,67,0.96
WP_004918715.1,NC_020125.1,30S ribosomal protein S16,1043131,1043664,-,Ribosomal_S16,PF00886.22,5.2e-24,0.6,1.2e+04,48,56,100,108,99,109,0.80
WP_004918710.1,NC_020125.1,porphobilinogen synthase,1044214,1045206,+,ALAD,PF00490.24,3e-140,1.7e-144,3.4e-140,2,315,5,325,4,327,0.97
WP_004918709.1,NC_020125.1,glutamate racemase,1045246,1046061,-,Asp_Glu_race,PF01177.25,8.8e-19,5.4e-23,1.1e-18,1,209,12,220,12,222,0.84
WP_004918707.1,NC_020125.1,methionyl-tRNA formyltransferase,1046143,1047096,-,Formyl_trans_N,PF00551.22,1.3e-39,1.8e-43,1.8e-39,2,180,6,182,5,183,0.97
WP_004918707.1,NC_020125.1,methionyl-tRNA formyltransferase,1046143,1047096,-,Formyl_trans_C,PF02911.21,6e-23,1e-26,1e-22,1,100,207,308,207,308,0.95
WP_004918706.1,NC_020125.1,ATP-dependent DNA helicase RecQ,1047093,1048997,-,DEAD,PF00270.32,3.2e-22,6.4e-26,6.3e-22,3,174,28,190,26,192,0.85
WP_004918706.1,NC_020125.1,ATP-dependent DNA helicase RecQ,1047093,1048997,-,Helicase_C,PF00271.34,3.5e-18,0.002,20,14,72,62,120,52,135,0.81
WP_004918706.1,NC_020125.1,ATP-dependent DNA helicase RecQ,1047093,1048997,-,Helicase_C,PF00271.34,3.5e-18,2.2e-19,2.2e-15,1,110,222,330,222,331,0.88
WP_004918706.1,NC_020125.1,ATP-dependent DNA helicase RecQ,1047093,1048997,-,Helicase_C,PF00271.34,3.5e-18,0.85,8.3e+03,16,39,533,559,521,579,0.63
WP_004918703.1,NC_020125.1,malate dehydrogenase,1049113,1050039,-,Ldh_1_N,PF00056.26,1.9e-43,3.3e-47,3.2e-43,1,141,1,142,1,142,0.98
WP_004918703.1,NC_020125.1,malate dehydrogenase,1049113,1050039,-,Ldh_1_C,PF02866.21,7.2e-19,1.2e-22,1.1e-18,3,157,147,300,145,307,0.92
WP_004918701.1,NC_020125.1,nucleoid-associated protein,1050129,1051145,-,NA37,PF04245.16,8.1e-39,5e-43,9.8e-39,1,286,6,314,6,328,0.82
WP_004918699.1,NC_020125.1,polyribonucleotide nucleotidyltransferase,1051279,1053414,-,RNase_PH,PF01138.24,1.3e-43,5.9e-22,2.9e-18,2,132,16,147,15,147,0.92
WP_004918699.1,NC_020125.1,polyribonucleotide nucleotidyltransferase,1051279,1053414,-,RNase_PH,PF01138.24,1.3e-43,7.4e-26,3.6e-22,1,132,330,461,330,461,0.91
WP_004918699.1,NC_020125.1,polyribonucleotide nucleotidyltransferase,1051279,1053414,-,RNase_PH_C,PF03725.18,6.4e-16,1.3e-10,6.2e-07,2,66,151,214,150,215,0.92
WP_004918699.1,NC_020125.1,polyribonucleotide nucleotidyltransferase,1051279,1053414,-,RNase_PH_C,PF03725.18,6.4e-16,0.71,3.5e+03,50,65,286,301,266,303,0.61
WP_004918699.1,NC_020125.1,polyribonucleotide nucleotidyltransferase,1051279,1053414,-,RNase_PH_C,PF03725.18,6.4e-16,1.4e-10,7e-07,2,66,465,535,464,536,0.95
WP_004918699.1,NC_020125.1,polyribonucleotide nucleotidyltransferase,1051279,1053414,-,S1,PF00575.26,1.3e-15,7e-19,3.4e-15,2,75,629,698,628,698,0.95
WP_004918699.1,NC_020125.1,polyribonucleotide nucleotidyltransferase,1051279,1053414,-,KH_1,PF00013.32,8.2e-13,0.18,8.7e+02,29,57,175,200,172,206,0.79
WP_004918699.1,NC_020125.1,polyribonucleotide nucleotidyltransferase,1051279,1053414,-,KH_1,PF00013.32,8.2e-13,1,5e+03,45,64,497,516,488,517,0.76
WP_004918699.1,NC_020125.1,polyribonucleotide nucleotidyltransferase,1051279,1053414,-,KH_1,PF00013.32,8.2e-13,1.7e-16,8.5e-13,4,66,565,624,562,624,0.92
WP_004918697.1,NC_020125.1,30S ribosomal protein S15,1053626,1053895,-,Ribosomal_S15,PF00312.25,2.1e-31,1.3e-35,2.5e-31,1,81,8,88,8,88,0.98
WP_004918695.1,NC_020125.1,DNA polymerase III subunit alpha,1054074,1058726,+,DNA_pol3_alpha,PF07733.15,1.2e-92,2.3,8.9e+03,101,130,422,451,421,456,0.88
WP_004918695.1,NC_020125.1,DNA polymerase III subunit alpha,1054074,1058726,+,DNA_pol3_alpha,PF07733.15,1.2e-92,0.12,4.9e+02,112,192,463,544,459,559,0.83
WP_004918695.1,NC_020125.1,DNA polymerase III subunit alpha,1054074,1058726,+,DNA_pol3_alpha,PF07733.15,1.2e-92,4.3e-95,1.7e-91,2,260,593,863,592,863,0.91
WP_004918695.1,NC_020125.1,DNA polymerase III subunit alpha,1054074,1058726,+,DNA_pol3_finger,PF17657.4,2.1e-59,1.3e-62,4.9e-59,1,166,866,1029,866,1029,0.99
WP_004918695.1,NC_020125.1,DNA polymerase III subunit alpha,1054074,1058726,+,PHP,PF02811.22,2e-30,3.7e-33,1.4e-29,2,172,251,456,250,456,0.88
WP_004918695.1,NC_020125.1,DNA polymerase III subunit alpha,1054074,1058726,+,HHH_6,PF14579.9,5.7e-27,3.9e-30,1.5e-26,1,89,1102,1191,1102,1192,0.95
WP_004918695.1,NC_020125.1,DNA polymerase III subunit alpha,1054074,1058726,+,RNase_T,PF00929.27,6.3e-17,7.3e-20,2.9e-16,1,165,3,182,3,182,0.89
WP_004918689.1,NC_020125.1,DUF3575 domain-containing protein,1058998,1059606,-,DUF3575,PF12099.11,4.4e-25,2.8e-29,5.5e-25,13,150,16,166,4,183,0.85
WP_004918686.1,NC_020125.1,lysophospholipid acyltransferase family protein,1059848,1061677,-,Acyltransf_2,PF19576.2,6.4e-25,1.1e-28,1.1e-24,22,263,29,273,11,276,0.86
WP_004918686.1,NC_020125.1,lysophospholipid acyltransferase family protein,1059848,1061677,-,Acetyltransf_5,PF13444.9,1.3e-20,2.8e-24,2.8e-20,2,101,353,452,352,453,0.93
WP_004918684.1,NC_020125.1,aspartate kinase,1061702,1062940,-,AA_kinase,PF00696.31,6.7e-43,4.8e-47,9.4e-43,4,241,3,274,1,274,0.83
WP_004918682.1,NC_020125.1,class 1 fructose-bisphosphatase,1063130,1064146,+,FBPase,PF00316.23,5.1e-78,6.6e-82,6.4e-78,2,191,8,200,7,200,0.96
WP_004918682.1,NC_020125.1,class 1 fructose-bisphosphatase,1063130,1064146,+,FBPase_C,PF18913.3,4.5e-51,8.6e-55,8.5e-51,2,130,205,332,204,333,0.97
WP_004918679.1,NC_020125.1,o-succinylbenzoate synthase,1064146,1065153,+,MR_MLE_C,PF13378.9,9.4e-25,6.3e-29,1.2e-24,2,169,130,297,129,316,0.88
WP_004918677.1,NC_020125.1,HD domain-containing protein,1065207,1066418,+,HD_assoc_2,PF19276.2,1.6e-12,1.2e-16,2.3e-12,1,60,183,242,183,257,0.94
WP_004918677.1,NC_020125.1,HD domain-containing protein,1065207,1066418,+,HD_assoc_2,PF19276.2,1.6e-12,0.11,2.1e+03,66,87,273,294,265,306,0.75
WP_004918673.1,NC_020125.1,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,1066502,1067536,+,Hexapep,PF00132.27,2.5e-33,5.2e-11,5.1e-07,2,36,112,146,111,146,0.96
WP_004918673.1,NC_020125.1,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,1066502,1067536,+,Hexapep,PF00132.27,2.5e-33,1.2e-14,1.2e-10,2,36,148,182,147,182,0.97
WP_004918673.1,NC_020125.1,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,1066502,1067536,+,Hexapep,PF00132.27,2.5e-33,2.4e-06,0.024,13,28,202,217,198,223,0.71
WP_004918673.1,NC_020125.1,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,1066502,1067536,+,Hexapep,PF00132.27,2.5e-33,5.1e-12,5e-08,1,36,224,259,224,259,0.96
WP_004918673.1,NC_020125.1,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,1066502,1067536,+,Hexapep,PF00132.27,2.5e-33,1.7e-05,0.17,1,36,260,295,260,295,0.94
WP_004918673.1,NC_020125.1,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,1066502,1067536,+,LpxD,PF04613.17,2.8e-17,4.3e-21,4.3e-17,2,69,22,89,21,90,0.96
WP_004918670.1,NC_020125.1,bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,1067529,1068923,+,LpxC,PF03331.16,1.8e-87,2.9e-91,2.9e-87,1,266,5,298,5,300,0.98
WP_004918670.1,NC_020125.1,bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase,1067529,1068923,+,FabA,PF07977.16,1.8e-31,3.1e-35,3.1e-31,1,138,330,454,330,454,0.93
WP_004918668.1,NC_020125.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,1068933,1069721,+,Hexapep,PF00132.27,1.4e-25,0.00028,2.8,17,35,9,27,1,28,0.76
WP_004918668.1,NC_020125.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,1068933,1069721,+,Hexapep,PF00132.27,1.4e-25,3.3e-07,0.0032,2,25,12,35,11,36,0.80
WP_004918668.1,NC_020125.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,1068933,1069721,+,Hexapep,PF00132.27,1.4e-25,2.4e-13,2.4e-09,2,35,30,63,29,64,0.95
WP_004918668.1,NC_020125.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,1068933,1069721,+,Hexapep,PF00132.27,1.4e-25,1.6e-05,0.15,19,36,77,94,75,94,0.90
WP_004918668.1,NC_020125.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,1068933,1069721,+,Hexapep,PF00132.27,1.4e-25,6.5e-14,6.4e-10,2,36,102,136,101,136,0.96
WP_004918668.1,NC_020125.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,1068933,1069721,+,Hexapep,PF00132.27,1.4e-25,0.00085,8.4,12,29,130,147,130,154,0.84
WP_004918668.1,NC_020125.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,1068933,1069721,+,Hexapep,PF00132.27,1.4e-25,0.008,78,21,35,157,171,137,172,0.71
WP_004918668.1,NC_020125.1,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,1068933,1069721,+,Acetyltransf_11,PF13720.9,3.7e-25,5.9e-29,5.7e-25,1,82,173,254,173,254,0.99
WP_004918666.1,NC_020125.1,elongation factor P,1069748,1070311,+,Elong-fact-P_C,PF09285.14,1e-26,0.064,4.2e+02,42,54,61,73,59,74,0.92
WP_004918666.1,NC_020125.1,elongation factor P,1069748,1070311,+,Elong-fact-P_C,PF09285.14,1e-26,0.12,7.8e+02,36,46,102,112,97,117,0.83
WP_004918666.1,NC_020125.1,elongation factor P,1069748,1070311,+,Elong-fact-P_C,PF09285.14,1e-26,5.9e-30,3.9e-26,1,56,130,185,130,185,0.98
WP_004918666.1,NC_020125.1,elongation factor P,1069748,1070311,+,EFP_N,PF08207.15,7.3e-23,2.8e-26,1.8e-22,1,58,3,60,3,60,0.97
WP_004918666.1,NC_020125.1,elongation factor P,1069748,1070311,+,EFP_N,PF08207.15,7.3e-23,2.1,1.4e+04,23,29,101,107,98,112,0.64
WP_004918666.1,NC_020125.1,elongation factor P,1069748,1070311,+,EFP,PF01132.23,4.5e-14,1.3e-17,8.6e-14,1,50,68,116,68,119,0.95
WP_004918666.1,NC_020125.1,elongation factor P,1069748,1070311,+,EFP,PF01132.23,4.5e-14,1.9,1.2e+04,37,51,166,180,165,181,0.74
WP_004918663.1,NC_020125.1,LpxD N-terminal domain-containing protein,1070375,1071277,+,Hexapep,PF00132.27,9.1e-27,4.3e-12,8.3e-08,1,28,105,132,105,132,0.96
WP_004918663.1,NC_020125.1,LpxD N-terminal domain-containing protein,1070375,1071277,+,Hexapep,PF00132.27,9.1e-27,1e-13,2e-09,2,36,124,158,124,158,0.97
WP_004918663.1,NC_020125.1,LpxD N-terminal domain-containing protein,1070375,1071277,+,Hexapep,PF00132.27,9.1e-27,8.3e-08,0.0016,13,33,178,198,173,198,0.89
WP_004918663.1,NC_020125.1,LpxD N-terminal domain-containing protein,1070375,1071277,+,Hexapep,PF00132.27,9.1e-27,3.5e-10,6.9e-06,1,36,200,235,200,235,0.96
WP_004918663.1,NC_020125.1,LpxD N-terminal domain-containing protein,1070375,1071277,+,Hexapep,PF00132.27,9.1e-27,3.6e-05,0.7,2,35,237,270,236,271,0.92
WP_004918657.1,NC_020125.1,succinate--CoA ligase subunit alpha,1071382,1072254,+,CoA_binding,PF02629.22,1.5e-31,1e-34,6.7e-31,1,96,6,99,6,99,0.99
WP_004918657.1,NC_020125.1,succinate--CoA ligase subunit alpha,1071382,1072254,+,CoA_binding,PF02629.22,1.5e-31,0.0057,38,2,50,144,194,143,208,0.81
WP_004918657.1,NC_020125.1,succinate--CoA ligase subunit alpha,1071382,1072254,+,Ligase_CoA,PF00549.22,3.1e-14,1.1e-17,7.1e-14,1,148,151,268,151,274,0.92
WP_004918657.1,NC_020125.1,succinate--CoA ligase subunit alpha,1071382,1072254,+,Succ_CoA_lig,PF13607.9,3.5e-13,0.12,7.8e+02,50,66,85,101,79,106,0.86
WP_004918657.1,NC_020125.1,succinate--CoA ligase subunit alpha,1071382,1072254,+,Succ_CoA_lig,PF13607.9,3.5e-13,1.6e-16,1.1e-12,1,130,145,280,145,289,0.83
WP_004918655.1,NC_020125.1,porin family protein,1072350,1073021,+,OMP_b-brl_2,PF13568.9,7.8e-18,5.1e-22,1e-17,11,179,26,192,17,193,0.86
WP_004918653.1,NC_020125.1,M1 family aminopeptidase,1073080,1075590,-,Peptidase_M1,PF01433.23,7e-43,1.4e-46,1.3e-42,5,218,272,478,269,478,0.92
WP_004918653.1,NC_020125.1,M1 family aminopeptidase,1073080,1075590,-,Peptidase_M1_N,PF17900.4,1.6e-19,4.3e-23,4.3e-19,4,186,45,234,40,234,0.90
WP_004918652.1,NC_020125.1,thymidylate synthase,1075636,1076430,-,Thymidylat_synt,PF00303.22,2.7e-127,1.6e-131,3.1e-127,1,270,2,264,2,264,0.98
WP_004916898.1,NC_020125.1,tRNA dihydrouridine synthase DusB,1081490,1082467,+,Dus,PF01207.20,6.4e-86,3.6e-90,7.1e-86,2,302,16,318,15,325,0.97
WP_004916904.1,NC_020125.1,exodeoxyribonuclease III,1082483,1083244,+,Exo_endo_phos,PF03372.26,3.8e-20,2.3e-24,4.4e-20,2,237,5,245,4,245,0.86
WP_014615147.1,NC_020125.1,septal ring lytic transglycosylase RlpA family protein,1083310,1083690,-,DPBB_1,PF03330.21,2.8e-24,1.7e-28,3.4e-24,5,83,32,118,28,118,0.92
WP_004916910.1,NC_020125.1,trigger factor,1083996,1085330,-,Trigger_N,PF05697.16,2.1e-32,1.1e-36,2.1e-32,1,140,1,145,1,145,0.94
WP_004916910.1,NC_020125.1,trigger factor,1083996,1085330,-,Trigger_N,PF05697.16,2.1e-32,0.34,6.6e+03,99,133,185,216,146,256,0.60
WP_004916910.1,NC_020125.1,trigger factor,1083996,1085330,-,Trigger_N,PF05697.16,2.1e-32,0.082,1.6e+03,54,92,280,328,256,375,0.50
WP_004916910.1,NC_020125.1,trigger factor,1083996,1085330,-,Trigger_N,PF05697.16,2.1e-32,0.28,5.5e+03,15,26,409,420,384,442,0.50
WP_004916912.1,NC_020125.1,porin family protein,1085504,1086154,-,OMP_b-brl_2,PF13568.9,2.5e-21,3.9e-25,3.9e-21,12,179,20,196,13,197,0.83
WP_004916912.1,NC_020125.1,porin family protein,1085504,1086154,-,OMP_b-brl,PF13505.9,8.3e-18,1.2e-21,1.2e-17,5,176,6,216,4,216,0.75
WP_014615148.1,NC_020125.1,TonB-dependent receptor,1086828,1089200,-,TonB_dep_Rec,PF00593.27,2.5e-19,6.4e-23,4.2e-19,24,469,254,788,232,789,0.60
WP_014615148.1,NC_020125.1,TonB-dependent receptor,1086828,1089200,-,Plug,PF07715.18,1.4e-15,4.5e-19,2.9e-15,4,108,113,215,110,215,0.94
WP_014615148.1,NC_020125.1,TonB-dependent receptor,1086828,1089200,-,CarbopepD_reg_2,PF13715.9,2.3e-11,1.7e-14,1.1e-10,1,88,23,106,23,106,0.91
WP_014615148.1,NC_020125.1,TonB-dependent receptor,1086828,1089200,-,CarbopepD_reg_2,PF13715.9,2.3e-11,1.5,1e+04,29,42,422,434,415,439,0.73
WP_004916922.1,NC_020125.1,6-phosphofructokinase,1089746,1090732,+,PFK,PF00365.23,1.7e-108,9.9e-113,1.9e-108,1,284,8,282,8,284,0.97
WP_004916927.1,NC_020125.1,type I glyceraldehyde-3-phosphate dehydrogenase,1090824,1091828,+,Gp_dh_C,PF02800.23,1.5e-68,2.2e-72,2.1e-68,1,158,157,314,157,314,1.00
WP_004916927.1,NC_020125.1,type I glyceraldehyde-3-phosphate dehydrogenase,1090824,1091828,+,Gp_dh_N,PF00044.27,2.6e-40,4.8e-44,4.7e-40,1,100,4,103,4,104,0.98
WP_004916935.1,NC_020125.1,fibronectin type III domain-containing protein,1093822,1096614,+,Pur_ac_phosph_N,PF16656.8,2.9e-14,1.5e-18,2.9e-14,8,94,25,108,19,108,0.93
WP_004916935.1,NC_020125.1,fibronectin type III domain-containing protein,1093822,1096614,+,Pur_ac_phosph_N,PF16656.8,2.9e-14,0.096,1.9e+03,74,91,508,527,457,532,0.75
WP_004916935.1,NC_020125.1,fibronectin type III domain-containing protein,1093822,1096614,+,Pur_ac_phosph_N,PF16656.8,2.9e-14,0.032,6.3e+02,46,81,662,725,641,743,0.66
WP_004916935.1,NC_020125.1,fibronectin type III domain-containing protein,1093822,1096614,+,Pur_ac_phosph_N,PF16656.8,2.9e-14,0.1,2e+03,15,55,757,796,749,854,0.66
WP_004916942.1,NC_020125.1,pyruvate dehydrogenase complex E1 component subunit beta,1097120,1098103,-,Transket_pyr,PF02779.27,7.4e-49,2.2e-52,2.2e-48,3,176,4,178,2,180,0.98
WP_004916942.1,NC_020125.1,pyruvate dehydrogenase complex E1 component subunit beta,1097120,1098103,-,Transket_pyr,PF02779.27,7.4e-49,0.17,1.7e+03,16,55,249,288,243,289,0.73
WP_004916942.1,NC_020125.1,pyruvate dehydrogenase complex E1 component subunit beta,1097120,1098103,-,Transketolase_C,PF02780.23,1.1e-42,2e-46,1.9e-42,1,123,193,314,193,315,0.97
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,Tex_N,PF09371.13,1.4e-62,3.7e-66,1.4e-62,5,183,11,188,7,189,0.97
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,Tex_N,PF09371.13,1.4e-62,0.41,1.6e+03,107,158,565,608,558,620,0.62
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,Tex_YqgF,PF16921.8,7.2e-50,6.1e-53,2.4e-49,1,125,315,437,315,438,0.97
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,HHH_3,PF12836.10,1e-28,1.1e-31,4.3e-28,1,65,478,542,478,542,0.99
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,HHH_9,PF17674.4,9.8e-21,2.6,1e+04,29,44,63,78,48,100,0.50
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,HHH_9,PF17674.4,9.8e-21,0.93,3.6e+03,2,9,469,476,468,477,0.89
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,HHH_9,PF17674.4,9.8e-21,2.5e-24,9.8e-21,1,70,548,617,548,617,0.99
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,HHH_9,PF17674.4,9.8e-21,1.9,7.4e+03,52,66,629,643,620,644,0.85
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,S1,PF00575.26,6.8e-14,1.5,5.8e+03,42,66,545,569,537,575,0.78
WP_004916945.1,NC_020125.1,Tex family protein,1098171,1100297,-,S1,PF00575.26,6.8e-14,3.6e-17,1.4e-13,3,73,636,705,634,707,0.94
WP_004916946.1,NC_020125.1,DNA mismatch repair protein MutS,1100365,1102512,-,MutS_V,PF00488.24,3.3e-32,4.7e-36,9.3e-32,2,185,337,518,336,520,0.95
WP_228481888.1,NC_020125.1,TlpA disulfide reductase family protein,1102722,1103993,-,Thioredoxin_8,PF13905.9,2.4e-14,0.52,3.4e+03,40,49,91,100,65,134,0.54
WP_228481888.1,NC_020125.1,TlpA disulfide reductase family protein,1102722,1103993,-,Thioredoxin_8,PF13905.9,2.4e-14,0.67,4.4e+03,26,51,137,145,105,181,0.53
WP_228481888.1,NC_020125.1,TlpA disulfide reductase family protein,1102722,1103993,-,Thioredoxin_8,PF13905.9,2.4e-14,3.7e-18,2.4e-14,5,94,319,406,316,406,0.95
WP_228481888.1,NC_020125.1,TlpA disulfide reductase family protein,1102722,1103993,-,Redoxin,PF08534.13,1.1e-12,4e-16,2.6e-12,3,128,290,407,288,412,0.86
WP_228481888.1,NC_020125.1,TlpA disulfide reductase family protein,1102722,1103993,-,AhpC-TSA,PF00578.24,3.3e-11,0.46,3e+03,14,35,154,175,146,178,0.76
WP_228481888.1,NC_020125.1,TlpA disulfide reductase family protein,1102722,1103993,-,AhpC-TSA,PF00578.24,3.3e-11,3e-14,2e-10,13,121,303,406,289,409,0.75
WP_004916965.1,NC_020125.1,ATP-dependent Clp protease ATP-binding subunit ClpX,1106356,1107528,-,AAA_2,PF07724.17,4.4e-46,1.8e-49,8.7e-46,2,171,106,303,105,303,0.95
WP_004916965.1,NC_020125.1,ATP-dependent Clp protease ATP-binding subunit ClpX,1106356,1107528,-,AAA,PF00004.32,7.3e-17,3.4e-20,1.7e-16,1,119,110,253,110,264,0.78
WP_004916965.1,NC_020125.1,ATP-dependent Clp protease ATP-binding subunit ClpX,1106356,1107528,-,zf-C4_ClpX,PF06689.16,1e-12,3.9e-16,1.9e-12,2,38,5,40,4,41,0.93
WP_004916965.1,NC_020125.1,ATP-dependent Clp protease ATP-binding subunit ClpX,1106356,1107528,-,ClpB_D2-small,PF10431.12,1.5e-12,2,9.7e+03,7,17,250,260,248,269,0.59
WP_004916965.1,NC_020125.1,ATP-dependent Clp protease ATP-binding subunit ClpX,1106356,1107528,-,ClpB_D2-small,PF10431.12,1.5e-12,9.5e-16,4.6e-12,1,66,309,378,309,388,0.93
WP_004916969.1,NC_020125.1,HIT family protein,1107566,1107952,-,HIT,PF01230.26,3e-17,2.3e-21,4.6e-17,2,95,11,99,10,102,0.93
WP_004916971.1,NC_020125.1,transcription elongation factor GreA,1107971,1108438,-,GreA_GreB_N,PF03449.18,3.8e-28,5.5e-32,5.4e-28,2,71,3,72,2,72,0.98
WP_004916971.1,NC_020125.1,transcription elongation factor GreA,1107971,1108438,-,GreA_GreB,PF01272.22,5.7e-23,9.2e-27,9e-23,5,76,82,154,77,155,0.97
WP_004916976.1,NC_020125.1,D-aminoacyl-tRNA deacylase,1109011,1109457,+,Tyr_Deacylase,PF02580.19,2.8e-56,1.6e-60,3.2e-56,1,143,2,143,2,144,0.98
WP_004916979.1,NC_020125.1,signal peptide peptidase SppA,1109542,1111296,-,Peptidase_S49,PF01343.21,4.2e-76,2.3e-28,2.2e-24,2,141,123,264,122,277,0.95
WP_004916979.1,NC_020125.1,signal peptide peptidase SppA,1109542,1111296,-,Peptidase_S49,PF01343.21,4.2e-76,7.7e-53,7.6e-49,3,154,367,518,365,518,0.98
WP_004916979.1,NC_020125.1,signal peptide peptidase SppA,1109542,1111296,-,CLP_protease,PF00574.26,3.8e-12,0.00047,4.7,132,181,214,263,201,264,0.89
